entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution
2024-10-04,2024-10-22,1.0,12,0.016603891077204835,2024-10-22,0.01960942368305201,,1,,,unknown,false,medium,true,0.08993386243386244,1,0.1604163171973737,true,true,,direction_right_profit,0.0,0.016603891077204835
2024-10-23,2024-11-19,1.0,19,0.07980642866287835,2025-01-28,-6.263754871985644e-8,,-1,,,unknown,false,medium,true,0.06713900134952766,1,0.06713904129778865,false,true,,direction_right_profit,0.0,0.07980642866287835
2024-12-26,2025-01-10,1.0,9,0.0008204712628014921,2025-01-28,-6.263754871985644e-8,,-1,,,unknown,false,medium,true,0.06713900134952766,1,0.06713904129778865,false,true,,direction_right_profit,0.0,0.0008204712628014921
2025-01-13,2025-01-28,1.0,10,-0.016886966838483897,2025-01-28,-6.263754871985644e-8,,-1,,,unknown,false,medium,true,0.06713900134952766,1,0.06713904129778865,false,false,,direction_wrong_loss,0.0,-0.016886966838483897
2025-01-29,2025-02-05,1.0,5,-0.03415098946273876,2025-04-29,-0.006320132002083,,-1,,,unknown,false,medium,,,0,,false,false,,no_signal,0.0,-0.03415098946273876
2025-03-31,2025-04-03,-1.0,3,0.021510793901608927,2025-04-29,-0.006320132002083,,-1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0,0.021510793901608927
2025-04-04,2025-04-07,-1.0,1,0.004995502205946245,2025-04-29,-0.006320132002083,,-1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0,0.004995502205946245
2025-04-08,2025-04-09,-1.0,1,-0.034201352080568403,2025-04-29,-0.006320132002083,,-1,,,unknown,false,medium,,,0,,false,false,,no_signal,0.0,-0.034201352080568403
2025-06-23,2025-06-26,1.0,3,0.03054499405281419,2025-07-22,0.001586744237202558,,1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0,0.03054499405281419
2025-06-27,2025-07-14,1.0,10,0.007166175440917133,2025-07-22,0.001586744237202558,,1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0,0.007166175440917133
2025-07-15,2025-07-22,1.0,5,-0.010753777305064993,2025-07-22,0.001586744237202558,,1,,,unknown,false,medium,,,0,,false,false,,no_signal,0.0,-0.010753777305064993
2025-09-23,2025-09-26,-1.0,3,-0.024005165127455985,2025-10-21,-0.7253383133311359,,-1,,,unknown,false,high,,,0,,false,false,,no_signal,0.0,-0.024005165127455985
2025-09-29,2025-10-20,-1.0,15,0.02991988250521116,2025-10-21,-0.7253383133311359,,-1,,,unknown,false,high,,,0,,false,true,,no_signal,0.0,0.02991988250521116
2025-10-21,2025-10-22,-1.0,1,-0.020135240857735104,2025-10-21,-0.7253383133311359,,-1,,,unknown,false,high,,,0,,false,false,,no_signal,0.0,-0.020135240857735104
2025-12-23,2026-01-06,1.0,8,0.0244360790321132,2026-01-24,-0.06169473935775751,,-1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0,0.0244360790321132
2026-01-07,2026-01-27,1.0,13,0.026049399037968435,2026-01-24,-0.06169473935775751,,-1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0,0.026049399037968435
2026-01-28,2026-02-06,1.0,7,0.03486105152476293,,,,0,,,unknown,false,no_data,,,0,,false,true,,no_signal,0.0,0.03486105152476293
