entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution
2021-02-25,2021-03-04,1.0,5,-0.04079895242599951,2021-04-29,-9.766485248059497e-10,,-1,,,unknown,false,medium,true,0.09759926131117266,1,0.0975992612582015,false,false,,direction_wrong_loss,-0.01472547255956913,-0.026073479866430382
2021-03-05,2021-04-15,1.0,28,0.056140873772802635,2021-04-29,-9.766485248059497e-10,,-1,,,unknown,false,medium,true,0.09759926131117266,1,0.0975992612582015,false,true,,direction_right_profit,0.08758967335217571,-0.03144879957937308
2021-04-15,2021-05-07,-1.0,16,-0.04111186735717465,2021-04-29,-9.766485248059497e-10,,-1,,,unknown,false,medium,true,0.09759926131117266,1,0.0975992612582015,false,false,,direction_wrong_loss,0.01502864909446977,-0.05614051645164442
2021-05-10,2021-06-14,-1.0,24,0.09727524923602315,2021-07-30,2.8866194617571345e-11,,1,,,unknown,false,medium,true,0.036093247588424436,1,0.03609324758838885,true,true,,direction_right_profit,0.017514661563652112,0.07976058767237104
2021-06-15,2021-09-20,-1.0,67,0.12583595179769003,2021-07-30,2.8866194617571345e-11,,1,,,unknown,false,medium,true,0.036093247588424436,1,0.03609324758838885,true,true,,direction_right_profit,0.029153223327031075,0.09668272847065895
2021-09-21,2021-09-27,-1.0,4,-0.05351882217523385,2021-10-28,-0.029075497130656613,,-1,,,unknown,false,medium,false,-0.015329626687847498,-1,0.015141686047521273,true,false,,direction_wrong_loss,0.020778063227221866,-0.07429688540245571
2021-09-28,2021-10-14,-1.0,12,0.03101482152797963,2021-10-28,-0.029075497130656613,,-1,,,unknown,false,medium,false,-0.015329626687847498,-1,0.015141686047521273,true,true,,direction_right_profit,0.020243387942483038,0.010771433585496593
2021-10-14,2021-10-29,1.0,11,0.05560874722882092,2021-10-28,-0.029075497130656613,,-1,,,unknown,false,medium,false,-0.015329626687847498,-1,0.015141686047521273,true,true,,direction_right_profit,0.037852923356392454,0.017755823872428467
2021-11-01,2021-11-29,1.0,19,-0.04606073178879033,2022-01-28,-0.006964702371788759,,-1,,,unknown,false,medium,true,0.03666416228399699,1,0.05176429976422299,false,false,,direction_wrong_loss,0.009912292733549322,-0.055973024522339654
2021-11-30,2022-01-04,1.0,24,0.12790281917909585,2022-01-28,-0.006964702371788759,,-1,,,unknown,false,medium,true,0.03666416228399699,1,0.05176429976422299,false,true,,direction_right_profit,0.051952974091773685,0.07594984508732217
2022-01-05,2022-01-24,1.0,12,-0.019931769611550743,2022-01-28,-0.006964702371788759,,-1,,,unknown,false,medium,true,0.03666416228399699,1,0.05176429976422299,false,false,,direction_wrong_loss,-0.060933390081853056,0.041001620470302313
2022-01-25,2022-01-28,1.0,3,-0.06135959035665073,2022-01-28,-0.006964702371788759,,-1,,,unknown,false,medium,true,0.03666416228399699,1,0.05176429976422299,false,false,,direction_wrong_loss,0.017216585224294922,-0.07857617558094565
2022-01-31,2022-02-18,1.0,14,-0.047678244734635,2022-04-28,0.06117527269375257,,1,,,unknown,false,medium,true,0.00361890694239291,1,0.16697252365242304,true,false,,direction_wrong_loss,-0.03485145129644929,-0.012826793438185713
2022-02-22,2022-02-24,1.0,2,-0.034098773717017083,2022-04-28,0.06117527269375257,,1,,,unknown,false,medium,true,0.00361890694239291,1,0.16697252365242304,true,false,,direction_wrong_loss,-0.002956461420976053,-0.03114231229604103
2022-02-25,2022-03-08,1.0,7,0.12263444102405874,2022-04-28,0.06117527269375257,,1,,,unknown,false,medium,true,0.00361890694239291,1,0.16697252365242304,true,true,,direction_right_profit,-0.04911468135486097,0.1717491223789197
2022-03-09,2022-04-13,1.0,25,0.040471130972572045,2022-04-28,0.06117527269375257,,1,,,unknown,false,medium,true,0.00361890694239291,1,0.16697252365242304,true,true,,direction_right_profit,0.04042292420572435,0.00004820676684769154
2022-07-19,2022-07-29,1.0,8,0.10451837052604707,2022-08-02,0.618375803083891,,1,,,unknown,false,high,false,-0.00440251572327044,-1,0.008288923758530603,false,true,,direction_right_profit,0.050271213253875846,0.05424715727217122
2022-08-01,2022-08-02,1.0,1,-0.05824714271327125,2022-08-02,0.618375803083891,,1,,,unknown,false,high,false,-0.00440251572327044,-1,0.008288923758530603,false,false,,direction_wrong_loss,-0.006597305164207978,-0.05164983754906327
2022-08-03,2022-09-21,1.0,34,-0.05971448990958128,2022-10-27,-0.2158823671709912,,-1,,,unknown,false,high,true,0.057404795486600844,1,0.05312759970350158,false,false,,direction_wrong_loss,-0.08567937783707225,0.025964887927490965
2022-09-22,2022-09-23,1.0,1,-0.03699772121303335,2022-10-27,-0.2158823671709912,,-1,,,unknown,false,high,true,0.057404795486600844,1,0.05312759970350158,false,false,,direction_wrong_loss,-0.016754735852951286,-0.020242985360082066
2022-09-26,2022-10-04,1.0,6,0.10459975027677815,2022-10-27,-0.2158823671709912,,-1,,,unknown,false,high,true,0.057404795486600844,1,0.05312759970350158,false,true,,direction_right_profit,0.03749571473043689,0.06710403554634126
2022-10-05,2022-10-25,1.0,14,0.09958382545360989,2022-10-27,-0.2158823671709912,,-1,,,unknown,false,high,true,0.057404795486600844,1,0.05312759970350158,false,true,,direction_right_profit,0.020764036710407607,0.07881978874320228
2022-10-26,2022-10-27,1.0,1,0.07707158526392144,2022-10-27,-0.2158823671709912,,-1,,,unknown,false,high,true,0.057404795486600844,1,0.05312759970350158,false,true,,direction_right_profit,-0.005339891944871278,0.08241147720879272
2022-10-28,2022-12-21,1.0,37,0.10207901814549403,2023-01-31,0.057951492302149674,,1,,,unknown,false,medium,true,0.043836477987421386,1,0.04776446375821069,true,true,,direction_right_profit,-0.002612884419933681,0.10469190256542771
2022-12-22,2023-01-17,1.0,15,0.07880804997199853,2023-01-31,0.057951492302149674,,1,,,unknown,false,medium,true,0.043836477987421386,1,0.04776446375821069,true,true,,direction_right_profit,0.044783601877286694,0.034024448094711834
2023-07-18,2023-08-01,1.0,10,0.09957690028236454,2023-08-01,0.012062257248351877,,1,,,unknown,false,medium,true,0.05148755312689739,1,0.05245122850659417,true,true,,direction_right_profit,0.005042055283758673,0.09453484499860587
2023-08-02,2023-08-18,1.0,12,-0.047884071280794305,2023-10-31,0.07244447543786073,,1,,,unknown,false,medium,true,0.025,1,0.028816465514782157,true,false,,direction_wrong_loss,-0.030280053004758,-0.017604018276036304
2023-08-21,2023-10-06,1.0,33,-0.024601260804152147,2023-10-31,0.07244447543786073,,1,,,unknown,false,medium,true,0.025,1,0.028816465514782157,true,false,,direction_wrong_loss,-0.01885746149970502,-0.005743799304447128
2023-10-09,2023-10-17,1.0,6,0.004975958301539629,2023-10-31,0.07244447543786073,,1,,,unknown,false,medium,true,0.025,1,0.028816465514782157,true,true,,direction_right_profit,0.00862844079177938,-0.00365248249023975
2024-04-11,2024-04-25,-1.0,10,0.08803675007287759,2024-04-25,-0.10734245561758958,,-1,,,unknown,false,high,false,-0.01194496560350219,-1,0.03828650748325698,true,true,,direction_right_profit,-0.028011646503030896,0.11604839657590849
2024-04-26,2024-05-14,-1.0,12,-0.04310085052109325,2024-08-06,0.04300958566601362,,1,,,unknown,false,medium,false,-0.007198096371207614,-1,0.011476821998799097,false,false,,direction_wrong_loss,0.02959093007373803,-0.07269178059483128
2024-05-15,2024-06-07,-1.0,16,0.086379319604734,2024-08-06,0.04300958566601362,,1,,,unknown,false,medium,false,-0.007198096371207614,-1,0.011476821998799097,false,true,,direction_right_profit,0.007984622974774647,0.07839469662995935
2024-06-10,2024-07-15,-1.0,23,-0.04902761906262687,2024-08-06,0.04300958566601362,,1,,,unknown,false,medium,false,-0.007198096371207614,-1,0.011476821998799097,false,false,,direction_wrong_loss,0.05167767064153783,-0.1007052897041647
2024-07-16,2024-07-23,-1.0,5,0.04162248365069321,2024-08-06,0.04300958566601362,,1,,,unknown,false,medium,false,-0.007198096371207614,-1,0.011476821998799097,false,true,,direction_right_profit,-0.01961526455911622,0.06123774820980943
2024-07-23,2024-08-02,1.0,8,-0.06769924641290315,2024-08-06,0.04300958566601362,,1,,,unknown,false,medium,false,-0.007198096371207614,-1,0.011476821998799097,false,false,,direction_wrong_loss,-0.037704550071208875,-0.02999469634169427
2024-08-05,2024-08-23,1.0,14,0.09977911829294994,2024-08-06,0.04300958566601362,,1,,,unknown,false,medium,false,-0.007198096371207614,-1,0.011476821998799097,false,true,,direction_right_profit,0.08649339654100419,0.013285721751945756
2024-08-26,2024-09-05,1.0,7,-0.050119517061619656,2024-10-30,-0.0748098440009233,,-1,,,unknown,false,medium,false,-0.015525672371638141,-1,0.00843732508057371,true,false,,direction_wrong_loss,-0.019936162344161512,-0.030183354717458144
2024-09-06,2024-09-19,1.0,9,0.13344057653217045,2024-10-30,-0.0748098440009233,,-1,,,unknown,false,medium,false,-0.015525672371638141,-1,0.00843732508057371,true,true,,direction_right_profit,0.05666596660547074,0.07677460992669971
2024-09-20,2024-10-16,1.0,18,0.06724145681021798,2024-10-30,-0.0748098440009233,,-1,,,unknown,false,medium,false,-0.015525672371638141,-1,0.00843732508057371,true,true,,direction_right_profit,0.02472512554956907,0.04251633126064891
2025-01-15,2025-02-12,1.0,19,-0.05750866015444367,2025-01-30,-0.010554046754103609,,-1,,,unknown,false,medium,false,-0.026126126126126126,-1,0.02573895581828746,true,false,,direction_wrong_loss,0.01784813185851597,-0.07535679201295964
2025-02-13,2025-03-03,1.0,11,-0.06123829369917877,2025-04-30,-0.01175875529040672,,-1,,,unknown,false,medium,,,0,,false,false,,no_signal,-0.04257613406705485,-0.01866215963212392
2025-03-04,2025-04-03,1.0,22,-0.0642386361409174,2025-04-30,-0.01175875529040672,,-1,,,unknown,false,medium,,,0,,false,false,,no_signal,-0.06681936042041736,0.0025807242794999574
2025-04-04,2025-04-07,1.0,1,-0.027839444654455425,2025-04-30,-0.01175875529040672,,-1,,,unknown,false,medium,,,0,,false,false,,no_signal,-0.0017811549348305533,-0.026058289719624872
2025-04-08,2025-04-09,1.0,1,0.0988173530477674,2025-04-30,-0.01175875529040672,,-1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.10501940700140122,-0.006202053953633824
2025-04-10,2025-04-15,1.0,3,0.014766884475181374,2025-04-30,-0.01175875529040672,,-1,,,unknown,false,medium,,,0,,false,true,,no_signal,0.0248389915398306,-0.010072107064649227
2025-04-15,2025-05-01,-1.0,11,-0.07511738227690778,2025-04-30,-0.01175875529040672,,-1,,,unknown,false,medium,,,0,,false,false,,no_signal,0.038801184953635826,-0.11391856723054361
2025-05-02,2025-05-12,-1.0,6,-0.05829838057781589,2025-08-05,0.06595592332746146,,1,,,unknown,false,low,,,0,,false,false,,no_signal,0.028636509890799466,-0.08693489046861536
2025-05-13,2025-06-24,-1.0,28,-0.058092572783618346,2025-08-05,0.06595592332746146,,1,,,unknown,false,low,,,0,,false,false,,no_signal,0.03703527684292229,-0.09512784962654064
2025-06-25,2025-07-01,-1.0,4,-0.0520481418569001,2025-08-05,0.06595592332746146,,1,,,unknown,false,low,,,0,,false,false,,no_signal,0.017344217502190062,-0.06939235935909016
2025-07-02,2025-07-17,-1.0,10,-0.049293542883271035,2025-08-05,0.06595592332746146,,1,,,unknown,false,low,,,0,,false,false,,no_signal,0.012232918149149397,-0.06152646103242043
2025-07-18,2025-07-22,-1.0,2,-0.012105826103704809,2025-08-05,0.06595592332746146,,1,,,unknown,false,low,,,0,,false,false,,no_signal,0.0020395880798929067,-0.014145414183597715
2025-10-15,2025-10-29,1.0,10,0.09947023606220418,2025-10-29,-0.177595491103437,,-1,,,unknown,false,high,,,0,,false,true,,no_signal,0.03340500313039607,0.0660652329318081
2025-10-30,2025-11-04,1.0,3,-0.060996358802135275,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,false,,no_signal,-0.006751688057082261,-0.054244670745053014
2025-11-05,2025-11-18,1.0,9,-0.0391285266006155,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,false,,no_signal,-0.025827183595205416,-0.013301343005410082
2025-11-19,2025-12-10,1.0,14,0.11252725223678217,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,true,,no_signal,0.03763788685806202,0.07488936537872015
2025-12-11,2025-12-15,1.0,2,-0.05730403905000436,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,false,,no_signal,-0.012246566781197621,-0.04505747226880674
2025-12-16,2025-12-17,1.0,1,-0.045913751053601404,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,false,,no_signal,-0.011003588240296014,-0.03491016281330539
2025-12-18,2026-01-06,1.0,11,0.10119647496101969,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,true,,no_signal,0.025698534834665443,0.07549794012635425
2026-01-07,2026-01-22,1.0,10,0.08953096182777398,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,true,,no_signal,-0.0008701479251472799,0.09040110975292126
2026-01-23,2026-02-02,1.0,6,0.10259803154752589,2026-01-29,-4.807511188751895,,-1,,,unknown,false,high,,,0,,false,true,,no_signal,0.008966517491851178,0.09363151405567471
2026-02-03,2026-02-05,1.0,2,-0.03496993352813227,,,,0,,,unknown,false,no_data,,,0,,false,false,,no_signal,-0.01727268381890834,-0.017697249709223928
2026-02-06,2026-02-06,1.0,1,0.0,,,,0,,,unknown,false,no_data,,,0,,false,false,,no_signal,0.0,0.0
